"","pvalues","AMPLIFIED_DELETERIOUS/(AMPLIFIED_DELETERIOUS+AMPLIFIED_WT)","NON_AMPLIFIED_DELETERIOUS/(NON_AMPLIFIED_DELETERIOUS+NON_AMPLIFIED_WT)","tp_flags","Mutational_Freq"
"AC123912.1",1,0,0,"FALSE",0
"AC008982.1",1,0,0,"FALSE",0
"AC008764.2",1,0,0,"FALSE",0
"AC093063.1",1,0,0,"FALSE",0
"GABRQ",1,0,0,"FALSE",0
"AC022154.1",1,0,0,"FALSE",0
"ZNF649.AS1",1,0,0,"FALSE",0
"ZNF725P",1,0,0,"FALSE",0
"CYP2G2P",1,0,0,"FALSE",0
"SLC6A14",1,0,0,"FALSE",0.0384615384615385
"AC124856.1",1,0,0,"FALSE",0
"AC003005.1",1,0,0,"FALSE",0
"AC008687.2",1,0,0,"FALSE",0
"AC008761.1",1,0,0,"FALSE",0
"AC073539.2",1,0,0,"FALSE",0
"VN1R84P",1,0,0,"FALSE",0
"AC010615.2",1,0,0,"FALSE",0
"AC010336.3",1,0,0,"FALSE",0
"AC026304.1",1,0,0,"FALSE",0
"AC003002.1",1,0,0,"FALSE",0
"PCGF7P",1,0,0,"FALSE",0
"NIFKP6",1,0,0,"FALSE",0
"VN1R91P",1,0,0,"FALSE",0
"AC010336.4",1,0,0,"FALSE",0
"AC005176.1",1,0,0,"FALSE",0
"RF00017.13",1,0,0,"FALSE",0
"AC010524.1",1,0,0,"FALSE",0
"AC004076.1",1,0,0,"FALSE",0
"AC073342.2",1,0,0,"FALSE",0
"AC007192.1",1,0,0,"FALSE",0
"BNIP3P22",1,0,0,"FALSE",0
"AC073188.6",1,0,0,"FALSE",0
"SMIM17",1,0,0,"FALSE",0
"AC092364.1",1,0,0,"FALSE",0
"ZNF114.AS1",1,0,0,"FALSE",0
"AC005785.1",1,0,0,"FALSE",0
"AC010503.1",1,0,0,"FALSE",0
"AC002985.1",1,0,0,"FALSE",0
"AC010335.1",1,0,0,"FALSE",0
"AC020915.2",1,0,0,"FALSE",0
"AC010503.2",1,0,0,"FALSE",0
"AC008763.1",1,0,0,"FALSE",0
"AC005261.1",1,0,0,"FALSE",0
"AC114786.4",1,0,0,"FALSE",0
"AC137932.3",1,0,0,"FALSE",0
"AC008040.5",1,0,0,"FALSE",0
"OPN1MW",1,0,0,"FALSE",0
"EEF1A1P7",1,0,0,"FALSE",0
"ARL14EPL",1,0,0,"FALSE",0
"AC010487.1",1,0,0,"FALSE",0
"AC012313.3",1,0,0,"FALSE",0
"AC008743.1",1,0,0,"FALSE",0
"FKBP4P6",1,0,0,"FALSE",0
"TCP11X1",1,0,0,"FALSE",0
"IGFL1P2",1,0,0,"FALSE",0
"AC123912.2",1,0,0,"FALSE",0
"RPS29P30",1,0,0,"FALSE",0
"AIRN",1,0,0,"FALSE",0
"AC011445.1",1,0,0,"FALSE",0
"AC003005.2",1,0,0,"FALSE",0
"SIGLEC29P",1,0,0,"FALSE",0
"VN1R78P",1,0,0,"FALSE",0
"AC123912.3",1,0,0,"FALSE",0
"AC090004.1",1,0,0,"FALSE",0
"AC010328.2",1,0,0,"FALSE",0
"AC008687.3",1,0,0,"FALSE",0
"AL589765.5",1,0,0,"FALSE",0
"AC020908.1",1,0,0,"FALSE",0
"AC006547.3",1,0,0,"FALSE",0
"AC008751.1",1,0,0,"FALSE",0
"POLR3GP1",1,0,0,"FALSE",0
"AC022145.1",1,0,0,"FALSE",0
"CLEC4GP1",1,0,0,"FALSE",0
"LINC02560",1,0,0,"FALSE",0
"AC008764.3",1,0,0,"FALSE",0
"AC006272.1",1,0,0,"FALSE",0
"LINC01872",1,0,0,"FALSE",0
"SCGB1C2",1,0,0,"FALSE",0
"BNIP3P25",1,0,0,"FALSE",0
"LRRC2.AS1",1,0,0,"FALSE",0
"AC008739.1",1,0,0,"FALSE",0
"AL132655.1",1,0,0,"FALSE",0
"BNIP3P23",1,0,0,"FALSE",0
"SIGLEC20P",1,0,0,"FALSE",0
"FAM156A",1,0,0,"FALSE",0
"AC006115.1",1,0,0,"FALSE",0
"AC243960.3",1,0,0,"FALSE",0
"VN1R81P",1,0,0,"FALSE",0
"L34079.1",1,0,0,"FALSE",0
"AC092279.1",1,0,0,"FALSE",0
"SMC5.AS1",1,0,0,"FALSE",0
"AC010271.1",1,0,0,"FALSE",0
"AC010325.2",1,0,0,"FALSE",0
"AC025588.1",1,0,0,"FALSE",0
"FENDRR",1,0,0,"FALSE",0
"AC011473.1",1,0,0,"FALSE",0
"MTCO3P42",1,0,0,"FALSE",0
"AC003682.1",1,0,0,"FALSE",0
"AC008763.2",1,0,0,"FALSE",0
"AC007785.3",1,0,0,"FALSE",0
"AC132192.2",1,0,0,"FALSE",0
"AC006115.2",1,0,0,"FALSE",0
"TRMT112P6",1,0,0,"FALSE",0
"AC010329.1",1,0,0,"FALSE",0
"AC093503.1",1,0,0,"FALSE",0
"MTDHP3",1,0,0,"FALSE",0
"AC011530.1",1,0,0,"FALSE",0
"BNIP3P27",1,0,0,"FALSE",0
"HAVCR1P1",1,0,0,"FALSE",0
"SSX2B",1,0,0,"FALSE",0
"AC073544.1",1,0,0,"FALSE",0
"AC011468.3",1,0,0,"FALSE",0
"AC006262.1",1,0,0,"FALSE",0
"AC078899.2",1,0,0,"FALSE",0
"AC008403.1",1,0,0,"FALSE",0
"BNIP3P38",1,0,0,"FALSE",0
"MIR4453HG",1,0,0,"FALSE",0
"AP002884.4",1,0,0,"FALSE",0
"AC092327.1",1,0,0,"FALSE",0
"AC011462.2",1,0,0,"FALSE",0
"LINC01862",1,0,0,"FALSE",0
"RPL7AP69",1,0,0,"FALSE",0
"FO681491.1",1,0,0,"FALSE",0
"AC245884.9",1,0,0,"FALSE",0
"AC011479.2",1,0,0,"FALSE",0
"AC018755.2",1,0,0,"FALSE",0
"AC135012.3",1,0,0,"FALSE",0
"AC026202.3",1,0,0,"FALSE",0
"IFNL3P1",1,0,0,"FALSE",0
"AC020915.3",1,0,0,"FALSE",0
"AC020909.2",1,0,0,"FALSE",0
"AC008750.5",1,0,0,"FALSE",0
"VN1R83P",1,0,0,"FALSE",0
"CYP2T3P",1,0,0,"FALSE",0
"AC008403.2",1,0,0,"FALSE",0
"AC060814.3",1,0,0,"FALSE",0
"LINC02135",1,0,0,"FALSE",0
"AC003002.2",1,0,0,"FALSE",0
"MTDHP4",1,0,0,"FALSE",0
"AC005523.1",1,0,0,"FALSE",0
"VN1R88P",1,0,0,"FALSE",0
"AC012313.4",1,0,0,"FALSE",0
"VN1R107P",1,0,0,"FALSE",0
"AC123912.4",1,0,0,"FALSE",0
"AC010636.1",1,0,0,"FALSE",0
"AC003956.1",1,0,0,"FALSE",0
"AC005339.1",1,0,0,"FALSE",0
"AC100781.1",1,0,0,"FALSE",0
"AC007228.1",1,0,0,"FALSE",0
"AC011815.1",1,0,0,"FALSE",0
"AL031282.2",1,0,0,"FALSE",0
"LINC01966",1,0,0,"FALSE",0
"SIGLEC18P",1,0,0,"FALSE",0
"AC243960.4",1,0,0,"FALSE",0
"AC011466.1",1,0,0,"FALSE",0
"AC073389.1",1,0,0,"FALSE",0
"AC011467.2",1,0,0,"FALSE",0
"RAET1E.AS1.1",1,0,0,"FALSE",0
"AC008749.1",1,0,0,"FALSE",0
"AC063977.3",1,0,0,"FALSE",0
"AC073539.3",1,0,0,"FALSE",0
"VN1R80P",1,0,0,"FALSE",0
"AC115522.1",1,0,0,"FALSE",0
"AC053503.5",1,0,0,"FALSE",0
"AC011497.1",1,0,0,"FALSE",0
"MAGEA2",1,NA,0,"TRUE",0.214285714285714
"AC008878.2",1,0,0,"FALSE",0
"AL353803.5",1,0,0,"FALSE",0
"AC092316.1",1,0,0,"FALSE",0
"AC078899.3",1,0,0,"FALSE",0
"IGFL2.AS1",1,0,0,"FALSE",0
"AC020904.1",1,0,0,"FALSE",0
"AL121761.1",1,0,0,"FALSE",0
"TEX13A",1,0,0,"FALSE",0
"AP003680.1",1,0,0,"FALSE",0
"AC011495.2",1,0,0,"FALSE",0
"AC006486.1",1,0,0,"FALSE",0
"AL132655.2",1,0,0,"FALSE",0
"AC005759.1",1,0,0,"FALSE",0
"CTAG1A",1,0,0,"FALSE",0
"AC063977.4",1,0,0,"FALSE",0
"MIMT1",1,0,0,"FALSE",0
"AC008687.4",1,0,0,"FALSE",0
"LINC00664",1,0,0,"FALSE",0
"AL589863.1",1,0,0,"FALSE",0
"LETM1P2",1,0,0,"FALSE",0
"WBP1LP6",1,0,0,"FALSE",0
"AC008687.5",1,0,0,"FALSE",0
"AC016586.1",1,0,0,"FALSE",0
"AC004597.1",1,0,0,"FALSE",0
"AC011495.3",1,0,0,"FALSE",0
"AC005261.2",1,0,0,"FALSE",0
"COX6CP7",1,0,0,"FALSE",0
"AC020910.1",1,0,0,"FALSE",0
"AC011494.1",1,0,0,"FALSE",0
"AC010643.1",1,0,0,"FALSE",0
"ZNF723",1,0,0,"FALSE",0
"BNIP3P26",1,0,0,"FALSE",0
"AL158151.4",1,0,0,"FALSE",0
"AC008750.6",1,0,0,"FALSE",0
"AC005261.3",1,0,0,"FALSE",0
"BNIP3P33",1,0,0,"FALSE",0
"AC005261.4",1,0,0,"FALSE",0
"AC020922.2",1,0,0,"FALSE",0
"AC010615.3",1,0,0,"FALSE",0
"AC245128.3",1,0,0,"FALSE",0
"MTCO3P39",1,0,0,"FALSE",0
"HSFX2",1,0,0,"FALSE",0
"AC011473.2",1,0,0,"FALSE",0
"AC010503.3",1,0,0,"FALSE",0
"AC008737.1",1,0,0,"FALSE",0
"AC008758.4",1,0,0,"FALSE",0
"AL365205.2",1,0,0,"FALSE",0
"AC010519.1",1,0,0,"FALSE",0
"AC022432.1",1,0,0,"FALSE",0
"AC010522.1",1,0,0,"FALSE",0
"SCGB1B2P",1,0,0,"FALSE",0
"LINC01081",1,0,0,"FALSE",0
"AC104534.1",1,0,0,"FALSE",0
"ADGRE4P",1,0,0,"FALSE",0
"AC011465.1",1,0,0,"FALSE",0
"AC020914.1",1,0,0,"FALSE",0
"RPL7P50",1,0,0,"FALSE",0
"VN1R87P",1,0,0,"FALSE",0
"AC008764.4",1,0,0,"FALSE",0
"VN1R90P",1,0,0,"FALSE",0
"AC008537.1",1,0,0,"FALSE",0
"AC027307.3",1,0,0,"FALSE",0
"AC106774.4",1,0,0,"FALSE",0
"AC114797.1",1,0,0,"FALSE",0
"LINC02132",1,0,0,"FALSE",0
"AC007193.1",1,0,0,"FALSE",0
"AC004264.1",1,0,0,"FALSE",0
"AL049747.1",1,0,0,"FALSE",0
"AC011467.3",1,0,0,"FALSE",0
"BNIP3P32",1,0,0,"FALSE",0
"AC243967.2",1,0,0,"FALSE",0
"OR7A1P",1,0,0,"FALSE",0
"Z69706.1",1,0,0,"FALSE",0
"AC020914.2",1,0,0,"FALSE",0
"AC092070.1",1,0,0,"FALSE",0
"AC025278.1",1,0,0,"FALSE",0
"SIGLEC31P",1,0,0,"FALSE",0
"SIGLEC22P",1,0,0,"FALSE",0
"AC020909.3",1,0,0,"FALSE",0
"AL118506.1",1,0,0,"FALSE",0
"AC008878.3",1,0,0,"FALSE",0
"AC011487.2",1,0,0,"FALSE",0
"AC020915.4",1,0,0,"FALSE",0
"ESPNP",1,0,0,"FALSE",0
"AC008758.5",1,0,0,"FALSE",0
"AC022601.1",1,0,0,"FALSE",0
"IGFL1P1",1,0,0,"FALSE",0
"PNMA6B",1,0,0,"FALSE",0
"AC010323.2",1,0,0,"FALSE",0
"AC022150.1",1,0,0,"FALSE",0
"AC008750.7",1,0,0,"FALSE",0
"AC010620.1",1,0,0,"FALSE",0
"PLCE1.AS1",1,0,0,"FALSE",0
"A1BG.AS1",1,0,0,"FALSE",0
"AC009955.3",1,0,0,"FALSE",0
"CSAG2",1,0,0,"FALSE",0
"AL627309.6",1,0,0,"FALSE",0
"AC011473.3",1,0,0,"FALSE",0
"VN1R92P",1,0,0,"FALSE",0
"AC012313.5",1,0,0,"FALSE",0
"CSAG3",1,0,0,"FALSE",0
"AC012616.1",1,0,0,"FALSE",0
"AL354861.3",1,0,0,"FALSE",0
"AC136469.1",1,0,0,"FALSE",0
"AC005387.1",1,0,0,"FALSE",0
"CT45A1",1,0,0,"FALSE",0
"LINC01711",1,0,0,"FALSE",0
"CKS1BP3",1,0,0,"FALSE",0
"AC010422.2",1,0,0,"FALSE",0
"AC002128.1",1,0,0,"FALSE",0
"MRPS17P1",1,0,0,"FALSE",0
"AL772155.3",1,0,0,"FALSE",0
"AC068020.1",1,0,0,"FALSE",0
"AC020914.3",1,0,0,"FALSE",0
"ERVV.2",1,0,0,"FALSE",0
"AC119751.7",1,0,0,"FALSE",0
"AC022150.2",1,0,0,"FALSE",0
"MIA.RAB4B",1,0,0,"FALSE",0
"AC024563.1",1,0,0,"FALSE",0
"AC005253.2",1,0,0,"FALSE",0
"AC020908.2",1,0,0,"FALSE",0
"AC011462.3",1,0,0,"FALSE",0
"SPANXN2",1,0,0,"FALSE",0
"CDC42EP3P1",1,0,0,"FALSE",0
"RPL22P6",1,0,0,"FALSE",0
"FAM236B",1,0,0,"FALSE",0
"VN1R82P",1,0,0,"FALSE",0
"MAN1B1.DT",1,0,0,"FALSE",0
"DNAJC19P3",1,0,0,"FALSE",0
"AC092070.2",1,0,0,"FALSE",0
"SLC6A21P",1,0,0,"FALSE",0
"KRT18P40",1,0,0,"FALSE",0
"AC008622.1",1,0,0,"FALSE",0
"HOMER3.AS1",1,0,0,"FALSE",0
"AC063977.5",1,0,0,"FALSE",0
"AC011467.4",1,0,0,"FALSE",0
"AC003006.1",1,0,0,"FALSE",0
"MTRNR2L12",1,0,0,"FALSE",0
"AC016629.1",1,0,0,"FALSE",0
"AC010319.2",1,0,0,"FALSE",0
"LINC01838",1,0,0,"FALSE",0
"AP001462.1",1,0,0,"FALSE",0
"BNIP3P24",1,0,0,"FALSE",0
"AC008554.1",1,0,0,"FALSE",0
"AC024075.2",1,0,0,"FALSE",0
"AC011455.1",1,0,0,"FALSE",0
"AC010319.3",1,0,0,"FALSE",0
"AC012313.6",1,0,0,"FALSE",0
"BNIP3P18",1,0,0,"FALSE",0
"CALR3",1,0,0,"FALSE",0
"AC020908.3",1,0,0,"FALSE",0
"ZNF728",1,0,0,"FALSE",0
"AC009955.4",1,0,0,"FALSE",0
"AC007842.1",1,0,0,"FALSE",0
"AC063977.6",1,0,0,"FALSE",0
"AC010328.3",1,0,0,"FALSE",0
"AC008764.5",1,0,0,"FALSE",0
"AC008555.2",1,0,0,"FALSE",0
"AC010624.3",1,0,0,"FALSE",0
"AC010646.1",1,0,0,"FALSE",0
"CT45A3",1,0,0,"FALSE",0
"TPRG1LP1",1,0,0,"FALSE",0
"LSP1P1",1,0,0,"FALSE",0
"AC010320.3",1,0,0,"FALSE",0
"RF00017.14",1,0,0,"FALSE",0
"AC012313.7",1,0,0,"FALSE",0
"AC092329.1",1,0,0,"FALSE",0
"AC010636.2",1,0,0,"FALSE",0
"TRABD2B",1,0,0,"FALSE",0.0740740740740741
"FAM90A28P",1,0,0,"FALSE",0
"HNRNPA1P52",1,0,0,"FALSE",0
"AC007193.2",1,0,0,"FALSE",0
"AL137002.1",1,0,0,"FALSE",0
"AC020914.4",1,0,0,"FALSE",0
"BRI3BPP1",1,0,0,"FALSE",0
"ZNF209P",1,0,0,"FALSE",0
"AC010336.5",1,0,0,"FALSE",0
"AC007192.2",1,0,0,"FALSE",0
"AC092301.1",1,0,0,"FALSE",0
"AC007193.3",1,0,0,"FALSE",0
"LYPLA2P2",1,0,0,"FALSE",0
"BNIP3P13",1,0,0,"FALSE",0
"AL009178.2",1,0,0,"FALSE",0
"AC010618.2",1,0,0,"FALSE",0
"AC011443.1",1,0,0,"FALSE",0
"AP001160.3",1,0,0,"FALSE",0
"L34079.2",1,0,0,"FALSE",0
"AC011452.1",1,0,0,"FALSE",0
"AC020914.5",1,0,0,"FALSE",0
"LINC01082",1,0,0,"FALSE",0
"AC011500.1",1,0,0,"FALSE",0
"AL445223.1",1,0,0,"FALSE",0
"FBXO17",1,0,0,"FALSE",0
"AC005387.2",1,0,0,"FALSE",0
"AC006942.1",1,0,0,"FALSE",0
"AC003973.1",1,0,0,"FALSE",0
"AC019171.1",1,0,0,"FALSE",0
"LINC00528",1,0,0,"FALSE",0
"TMSB15B.1",1,0,0,"FALSE",0
"RPS27AP19",1,0,0,"FALSE",0
"ZNF350.AS1",1,0,0,"FALSE",0
"AC008751.2",1,0,0,"FALSE",0
"AC010615.4",1,0,0,"FALSE",0
"AC010422.3",1,0,0,"FALSE",0
"AC008894.2",1,0,0,"FALSE",0
"RPL23AP78",1,0,0,"FALSE",0
"AC011445.2",1,0,0,"FALSE",0
"SIGLEC21P",1,0,0,"FALSE",0
"AC024603.1",1,0,0,"FALSE",0
"DNAJC19P2",1,0,0,"FALSE",0
"AC245036.5",1,0,0,"FALSE",0
"AC078899.4",1,0,0,"FALSE",0
"AC020922.3",1,0,0,"FALSE",0
"AC244505.7",1,0,0,"FALSE",0
"AC092070.3",1,0,0,"FALSE",0
"AC011503.1",1,0,0,"FALSE",0
"AC093503.2",1,0,0,"FALSE",0
"ZSCAN16.AS1",1,0,0,"FALSE",0
"AC005614.1",1,0,0,"FALSE",0
"AC008734.1",1,0,0,"FALSE",0
"AC020907.3",1,0,0,"FALSE",0
"FKBP1AP1",1,0,0,"FALSE",0
"AC010463.1",1,0,0,"FALSE",0
"MAGIX",1,0,0,"FALSE",0.111111111111111
"AC011467.5",1,0,0,"FALSE",0
"AC007292.2",1,0,0,"FALSE",0
"VN1R93P",1,0,0,"FALSE",0
"AC011466.2",1,0,0,"FALSE",0
"GOLGA2P9",1,0,0,"FALSE",0
"IKBKG",1,0,0,"FALSE",0
"ZNF587B",1,0,0,"FALSE",0
"VN1R85P",1,0,0,"FALSE",0
"AC022150.3",1,0,0,"FALSE",0
"AC010463.2",1,0,0,"FALSE",0
"PTOV1.AS2",1,0,0,"FALSE",0
"AC092071.1",1,0,0,"FALSE",0
"AC243960.5",1,0,0,"FALSE",0
"AL356740.2",1,0,0,"FALSE",0
"LINC01233",1,0,0,"FALSE",0
"AC120349.1",1,0,0,"FALSE",0
"AC008878.4",1,0,0,"FALSE",0
"AC008739.2",1,0,0,"FALSE",0
"AC011497.2",1,0,0,"FALSE",0
"AL356740.3",1,0,0,"FALSE",0
"AC022149.1",1,0,0,"FALSE",0
"AC012493.2",1,0,0,"FALSE",0
"AC020895.1",1,0,0,"FALSE",0
"RAB11B.AS1",1,0,0,"FALSE",0
"AL365205.3",1,0,0,"FALSE",0
"AC018755.3",1,0,0,"FALSE",0
"AC010139.1",1,0,0,"FALSE",0
"AC008655.2",1,0,0,"FALSE",0
"AC011503.2",1,0,0,"FALSE",0
"AC008764.6",1,0,0,"FALSE",0
"AC008734.2",1,0,0,"FALSE",0
"AC008750.8",1,0,0,"FALSE",0
"SPIB",1,0,0,"FALSE",0
"NXF2",1,0,0,"FALSE",0
"LINC01224",1,0,0,"FALSE",0
"AC008737.2",1,0,0,"FALSE",0
"PLA2G4C.AS1",1,0,0,"FALSE",0
"ZNF92P3",1,0,0,"FALSE",0
"AC104521.1",1,0,0,"FALSE",0
"AC024075.3",1,0,0,"FALSE",0
"BNIP3P8",1,0,0,"FALSE",0
"OPN1MW3",1,0,0,"FALSE",0
"NXF2B",1,0,0,"FALSE",0
"AC010618.3",1,0,0,"FALSE",0
"AC011491.2",1,0,0,"FALSE",0
"AC067969.2",1,0,0,"FALSE",0
"AC006967.3",1,0,0,"FALSE",0
"AC022145.2",1,0,0,"FALSE",0
"AC005515.1",1,0,0,"FALSE",0
"AP001160.4",1,0,0,"FALSE",0
"H3.Y",1,0,0,"FALSE",0
"AC010619.1",1,0,0,"FALSE",0
"AC092329.2",1,0,0,"FALSE",0
"AC012313.8",1,0,0,"FALSE",0
"AC244102.2",1,0,0,"FALSE",0
"AC010326.2",1,0,0,"FALSE",0
"AC020913.2",1,0,0,"FALSE",0
"AC010319.4",1,0,0,"FALSE",0
"Z69720.1",1,0,0,"FALSE",0
"AC006272.2",1,0,0,"FALSE",0
"ERVK9.11",1,0,0,"FALSE",0
"AC008635.1",1,0,0,"FALSE",0
"AL589765.6",1,0,0,"FALSE",0
"AC011483.2",1,0,0,"FALSE",0
"DMRTC1",1,0,0,"FALSE",0
"AC003973.2",1,0,0,"FALSE",0
"ZNF92P2",1,0,0,"FALSE",0
"AC110792.2",1,0,0,"FALSE",0
"BNIP3P34",1,0,0,"FALSE",0
"AC024257.3",1,0,0,"FALSE",0
"CYP4F23P",1,0,0,"FALSE",0
"AC005176.2",1,0,0,"FALSE",0
"AC245052.7",1,0,0,"FALSE",0
"ERVV.1",1,0,0,"FALSE",0
"AC003002.3",1,0,0,"FALSE",0
"AC011466.3",1,0,0,"FALSE",0
"AC010320.4",1,0,0,"FALSE",0
"AC010624.4",1,0,0,"FALSE",0
"AC074135.2",1,0,0,"FALSE",0
"CLIC4P2",1,0,0,"FALSE",0
"AC011455.2",1,0,0,"FALSE",0
"OR7A8P",1,0,0,"FALSE",0
"U62631.1",1,0,0,"FALSE",0
"TMEM185A",1,0,0,"FALSE",0.0384615384615385
"AC093677.2",1,0,0,"FALSE",0
"AC010422.4",1,0,0,"FALSE",0
"AC008753.2",1,0,0,"FALSE",0
"GPR32P1",1,0,0,"FALSE",0
"AP001350.1",1,0,0,"FALSE",0
"MTDHP5",1,0,0,"FALSE",0
"HNRNPMP2",1,0,0,"FALSE",0
"AC008764.7",1,0,0,"FALSE",0
"SIGLEC27P",1,0,0,"FALSE",0
"L34079.3",1,0,0,"FALSE",0
"TDGF1P7",1,0,0,"FALSE",0
"CT45A10",1,0,0,"FALSE",0
"AC011500.2",1,0,0,"FALSE",0
"AC010422.5",1,0,0,"FALSE",0
"AL161896.1",1,0,0,"FALSE",0
"AC016629.2",1,0,0,"FALSE",0
"AC005523.2",1,0,0,"FALSE",0
"AC011487.3",1,0,0,"FALSE",0
"RPARP.AS1",1,0,0,"FALSE",0
"MTDHP2",1,0,0,"FALSE",0
"AL589765.7",1,0,0,"FALSE",0
"TP53TG3HP",1,0,0,"FALSE",0
"AC004257.1",1,0,0,"FALSE",0
"RPL12P41",1,0,0,"FALSE",0
"AC010487.2",1,0,0,"FALSE",0
"AC022146.1",1,0,0,"FALSE",0
"AC011510.1",1,0,0,"FALSE",0
"AC011479.3",1,0,0,"FALSE",0
"NOP53.AS1",1,0,0,"FALSE",0
"BNIP3P39",1,0,0,"FALSE",0
"AC092723.1",1,0,0,"FALSE",0
"OR7A18P",1,0,0,"FALSE",0
"AC008760.1",1,0,0,"FALSE",0
"AC063977.7",1,0,0,"FALSE",0
"AC008982.2",1,0,0,"FALSE",0
"FKBP4P2",1,0,0,"FALSE",0
"AC010422.6",1,0,0,"FALSE",0
"AC005197.1",1,0,0,"FALSE",0
"AC005498.3",1,0,0,"FALSE",0
"ZIM2",1,0,0,"FALSE",0
"AC008687.6",1,0,0,"FALSE",0
"AC018730.2",1,0,0,"FALSE",0
"AC008763.3",1,0,0,"FALSE",0
"NBPF9",1,0,0,"FALSE",0
"CCDC194",1,0,0,"FALSE",0
"AC006262.2",1,0,0,"FALSE",0
"WBP1LP7",1,0,0,"FALSE",0
"AC010319.5",1,0,0,"FALSE",0
"AL691432.1",1,0,0,"FALSE",0
"AC011473.4",1,0,0,"FALSE",0
"BNIP3P29",1,0,0,"FALSE",0
"SLC25A53",1,0,0,"FALSE",0.0740740740740741
"AC006262.3",1,0,0,"FALSE",0
"AC005614.2",1,0,0,"FALSE",0
"AC008761.2",1,0,0,"FALSE",0
"AC008758.6",1,0,0,"FALSE",0
"AC092070.4",1,0,0,"FALSE",0
"FLJ25758",1,0,0,"FALSE",0
"EXOSC3P2",1,0,0,"FALSE",0
"AC011492.1",1,0,0,"FALSE",0
"DPPA5P1",1,0,0,"FALSE",0
"AC010329.2",1,0,0,"FALSE",0
"MIR1470",1,0,0,"FALSE",0
"AC044792.1",1,0,0,"FALSE",0
"OR7A3P",1,0,0,"FALSE",0
"SSX4B",1,0,0,"FALSE",0
"AC011500.3",1,0,0,"FALSE",0
"ZIM2.AS1",1,0,0,"FALSE",0
"AC010642.1",1,0,0,"FALSE",0
"AC011516.1",1,0,0,"FALSE",0
"AC008737.3",1,0,0,"FALSE",0
"PLEKHA3P1",1,0,0,"FALSE",0
"AC011491.3",1,0,0,"FALSE",0
"BICRA.AS1",1,0,0,"FALSE",0
"AC007292.3",1,0,0,"FALSE",0
"SCGB2B3P",1,0,0,"FALSE",0
"AC010336.6",1,0,0,"FALSE",0
"AC008403.3",1,0,0,"FALSE",0
"AC010463.3",1,0,0,"FALSE",0
"KCNQ1OT1",1,0,0,"FALSE",0
"AC022150.4",1,0,0,"FALSE",0
"AC092327.2",1,0,0,"FALSE",0
"AC234771.5",1,0,0,"FALSE",0
"ZNF528.AS1",1,0,0,"FALSE",0
"AC020913.3",1,0,0,"FALSE",0
"IPO5P1",1,0,0,"FALSE",0
"AC010620.2",1,0,0,"FALSE",0
"AC011453.1",1,0,0,"FALSE",0
"AC008537.2",1,0,0,"FALSE",0
"AC092364.2",1,0,0,"FALSE",0
"AL136172.1",1,0,0,"FALSE",0
"AC119751.8",1,0,0,"FALSE",0
"RNF225",1,0,0,"FALSE",0
"EGLN2",1,0,0,"FALSE",0
"AC008735.3",1,0,0,"FALSE",0
"AC010326.3",1,0,0,"FALSE",0
"AC245884.10",1,0,0,"FALSE",0
"AC008753.3",1,0,0,"FALSE",0
"AC004754.1",1,0,0,"FALSE",0
"AC007375.2",1,0,0,"FALSE",0
"VN1R79P",1,0,0,"FALSE",0
"AC022382.1",1,0,0,"FALSE",0
"AL391001.1",1,0,0,"FALSE",0
"AC112491.1",1,0,0,"FALSE",0
"AC078802.1",1,0,0,"FALSE",0
"AL353593.1",1,0,0,"FALSE",0
"ARHGAP19.SLIT1",1,0,0,"FALSE",0
"AC125494.2",1,0,0,"FALSE",0
"SNHG8",1,0,0,"FALSE",0
"AC018809.1",1,0,0,"FALSE",0
"AP000654.1",1,0,0,"FALSE",0
"AL513477.1",1,0,0,"FALSE",0
"COMMD3.BMI1",1,0,0,"FALSE",0
"AC018695.2",1,0,0,"FALSE",0
"AC025857.2",1,0,0,"FALSE",0
"RMRP",1,0,0,"FALSE",0
"AC010531.5",1,0,0,"FALSE",0
"AC234772.2",1,0,0,"FALSE",0
"AC025165.4",1,0,0,"FALSE",0
"MAP2K4P1",1,0,0,"FALSE",0
"AL606834.1",1,0,0,"FALSE",0
"AL158827.2",1,0,0,"FALSE",0
"AL049840.2",1,0,0,"FALSE",0
"FAM226B",1,0,0,"FALSE",0
"AP006621.4",1,0,0,"FALSE",0
"AF131215.6",1,0,0,"FALSE",0
"AL022067.1",1,0,0,"FALSE",0
"AC068620.1",1,0,0,"FALSE",0
"AC024451.4",1,0,0,"FALSE",0
"Z98884.2",1,0,0,"FALSE",0
"DDIT4.AS1",1,0,0,"FALSE",0
"AC004817.3",1,0,0,"FALSE",0
"AL158152.1",1,0,0,"FALSE",0
"AC091057.3",1,0,0,"FALSE",0
"AL078623.1",1,0,0,"FALSE",0
"AL031429.2",1,0,0,"FALSE",0
"AL353593.2",1,0,0,"FALSE",0
"AC092720.2",1,0,0,"FALSE",0
"AC093525.7",1,0,0,"FALSE",0
"AC068790.2",1,0,0,"FALSE",0
"PCF11.AS1",1,0,0,"FALSE",0
"AL049840.3",1,0,0,"FALSE",0
"AP001267.4",1,0,0,"FALSE",0
"AC004817.4",1,0,0,"FALSE",0
"MIRLET7A1HG",1,0,0,"FALSE",0
"AC135178.5",1,0,0,"FALSE",0
"AC069307.1",1,0,0,"FALSE",0
"AP000962.1",1,0,0,"FALSE",0
